626421.927913	6074331.659359	858.01
626446.918165	6074332.3574	858.211
626471.908418	6074333.055441	858.411
626496.898671	6074333.753482	858.586
626521.888924	6074334.451523	858.732
626546.879177	6074335.149564	858.832
626571.86943	6074335.847605	858.822
626596.859683	6074336.545646	858.688
626621.849936	6074337.243687	858.415
626646.840188	6074337.941728	858.087
626671.830441	6074338.639769	857.709
626696.820694	6074339.337809	857.289
626721.810947	6074340.03585	856.823
626746.8012	6074340.733891	856.336
626771.791453	6074341.431932	855.851
626796.781706	6074342.129973	855.378
626821.771959	6074342.828014	854.926
626846.762212	6074343.526055	854.502
626871.752464	6074344.224096	854.111
626896.742717	6074344.922137	853.758
626921.73297	6074345.620178	853.444
626946.723223	6074346.318219	853.168
626971.713476	6074347.01626	852.932
626996.703729	6074347.714301	852.702
627021.693982	6074348.412342	852.49
627046.684235	6074349.110383	852.302
627071.674487	6074349.808424	852.183
627096.66474	6074350.506465	852.105
627121.654993	6074351.204506	852.045
627146.645246	6074351.902547	851.999
627171.635499	6074352.600588	851.925
627196.625752	6074353.298629	851.797
627221.616005	6074353.99667	851.573
627246.606258	6074354.694711	851.286
627271.59651	6074355.392752	850.942
627296.586763	6074356.090793	850.549
627321.577016	6074356.788834	850.109
627346.567269	6074357.486875	849.624
627371.557522	6074358.184916	849.095
627396.547775	6074358.882957	848.527
627421.538028	6074359.580998	847.924
627446.528281	6074360.279039	847.292
627471.518534	6074360.977079	846.634
627496.508786	6074361.67512	845.958
627521.499039	6074362.373161	845.27
627546.489292	6074363.071202	844.573
627571.479545	6074363.769243	843.874
627596.469798	6074364.467284	843.176
627621.460051	6074365.165325	842.483
627646.450304	6074365.863366	841.799
627671.440557	6074366.561407	841.124
627696.430809	6074367.259448	840.463
627721.421062	6074367.957489	838.057
627746.411315	6074368.65553	835.691
627771.401568	6074369.353571	833.367
627796.391821	6074370.051612	832.842
627821.382074	6074370.749653	832.335
627846.372327	6074371.447694	831.842
627871.36258	6074372.145735	831.362
627896.352832	6074372.843776	830.891
627921.343085	6074373.541817	830.426
627946.333338	6074374.239858	829.966
627971.323591	6074374.937899	829.508
627996.313844	6074375.63594	829.054
628021.304097	6074376.333981	828.6
628046.29435	6074377.032022	828.146
628071.284603	6074377.730063	827.692
628096.274856	6074378.428104	827.236
628121.265108	6074379.126145	826.78
628146.255361	6074379.824186	826.32
628171.245614	6074380.522227	825.858
628196.235867	6074381.220268	825.374
628221.22612	6074381.918309	824.849
628246.216373	6074382.616349	824.263
628271.206626	6074383.31439	823.638
628296.196879	6074384.012431	822.991
628321.187131	6074384.710472	822.346
628346.177384	6074385.408513	821.701
628371.167637	6074386.106554	821.057
628396.15789	6074386.804595	820.412
628421.148143	6074387.502636	819.769
628446.138396	6074388.200677	819.127
628471.128649	6074388.898718	818.484
628496.118902	6074389.596759	817.842
628521.109154	6074390.2948	817.201
628546.099407	6074390.992841	816.559
628571.08966	6074391.690882	815.918
628596.079913	6074392.388923	815.278
628621.070166	6074393.086964	814.637
628646.060419	6074393.785005	813.998
628671.050672	6074394.483046	813.358
628696.040925	6074395.181087	812.719
628721.031178	6074395.879128	812.08
628746.02143	6074396.577169	811.44
628771.011683	6074397.27521	810.801
628796.001936	6074397.973251	810.163
628820.992189	6074398.671292	809.526
628845.982442	6074399.369333	808.888
628870.972695	6074400.067374	808.273
628895.962948	6074400.765415	807.705
628920.953201	6074401.463456	807.208
628945.943453	6074402.161497	806.76
628970.933706	6074402.859538	806.343
628995.923959	6074403.557579	805.932
629020.914212	6074404.255619	805.529
629045.904465	6074404.95366	805.133
629070.894718	6074405.651701	804.746
629095.884971	6074406.349742	804.366
629120.875224	6074407.047783	803.995
629145.865476	6074407.745824	803.632
629170.855729	6074408.443865	803.278
629195.845982	6074409.141906	802.935
629220.836235	6074409.839947	802.599
629245.826488	6074410.537988	802.274
629270.816741	6074411.236029	801.958
629295.806994	6074411.93407	801.651
629320.797247	6074412.632111	801.354
629345.7875	6074413.330152	800.931
629370.777752	6074414.028193	800.318
629395.768005	6074414.726234	799.825
629420.758258	6074415.424275	799.439
629445.748511	6074416.122316	799.279
629470.738764	6074416.820357	799.126
629495.729017	6074417.518398	799.154
629520.71927	6074418.216439	799.216
624247.077871	6074295.920048	871.585
624272.068124	6074296.618088	865.752
624297.058377	6074297.316129	865.656
624322.04863	6074298.01417	865.529
624347.038883	6074298.712211	865.494
624372.029135	6074299.410252	865.439
624397.019388	6074300.108293	865.372
624422.009641	6074300.806334	865.3
624446.999894	6074301.504375	865.23
624471.990147	6074302.202416	865.171
624496.9804	6074302.900457	865.117
624521.970653	6074303.598498	865.068
624546.960906	6074304.296539	865.02
624571.951158	6074304.99458	864.988
624596.941411	6074305.692621	864.967
624621.931664	6074306.390662	864.95
624646.921917	6074307.088703	864.94
624671.91217	6074307.786744	864.93
